track_id,track_name,artist_name,album_name,album_id,release_date,popularity,duration_ms,album_images,album_image_url,artist_ids,explicit,preview_url
1WFVfVjCtbmdIv7j3Fa9iy,When You're Wrong,Brandi Carlile,Mellow Adult Pop,2h66Q8ez8XvHFrRoWGjXyj,2022-10-07,0,266960,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273eedc48ed86140ce3ec1dd481', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02eedc48ed86140ce3ec1dd481', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851eedc48ed86140ce3ec1dd481', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273eedc48ed86140ce3ec1dd481,['2sG4zTOLvjKG1PSoOyf5Ej'],False,
0e5PAxSyZ5DWWVqKANHETz,You and Me on the Rock,"Brandi Carlile, Lucius",Country Car Hits,1vO3aMnkXO1C4MqHuMwDOk,2022-10-07,0,230098,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273916196f949cb0b79cae6e671', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02916196f949cb0b79cae6e671', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851916196f949cb0b79cae6e671', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273916196f949cb0b79cae6e671,"['2sG4zTOLvjKG1PSoOyf5Ej', '1WrqUPWlHN5FXCRcQgrkas']",False,
1MLr9b1fOybO3MGiLy47Ys,You and Me on the Rock,"Brandi Carlile, Lucius",Country Road Songs,6cRtxTN0J6LqLN7rB6UMIW,2022-10-14,0,230098,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273e06947a451fe2720dcedda28', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02e06947a451fe2720dcedda28', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851e06947a451fe2720dcedda28', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273e06947a451fe2720dcedda28,"['2sG4zTOLvjKG1PSoOyf5Ej', '1WrqUPWlHN5FXCRcQgrkas']",False,
6JGjevTaqr9J1xp7YvYUKF,"Speak Your Mind (From the Netflix Series ""We The People"")",Brandi Carlile,Finest Country,2g8jWMTRGrcGC8IWrnq2dg,2022-10-21,0,193943,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c2870454804cba66f215b0f2', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c2870454804cba66f215b0f2', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c2870454804cba66f215b0f2', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273c2870454804cba66f215b0f2,['2sG4zTOLvjKG1PSoOyf5Ej'],False,
7Af2YlwMZryKOQiRfwMsD2,You and Me on the Rock,"Brandi Carlile, Lucius",Easy Country,6aWEue5OYJm1XVxrSttu4k,2022-10-14,0,230098,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2731ca6ee3c7e4c16b253453d00', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e021ca6ee3c7e4c16b253453d00', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048511ca6ee3c7e4c16b253453d00', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2731ca6ee3c7e4c16b253453d00,"['2sG4zTOLvjKG1PSoOyf5Ej', '1WrqUPWlHN5FXCRcQgrkas']",False,
3RE5nHIVkC4KcA7snFaTKd,You and Me on the Rock,"Brandi Carlile, Lucius",Cozy Country,7o2TtLAQ3LXmT2LSXLTGSi,2022-10-21,0,230098,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c5db0876180d886c8f8f7dbd', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c5db0876180d886c8f8f7dbd', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c5db0876180d886c8f8f7dbd', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273c5db0876180d886c8f8f7dbd,"['2sG4zTOLvjKG1PSoOyf5Ej', '1WrqUPWlHN5FXCRcQgrkas']",False,
0JvkNRyq8Tmot9khpdtN0I,You and Me on the Rock,"Brandi Carlile, Lucius",Good Times Country,5p7GxuDHOqxItK4p5hCMKy,2022-10-07,0,230098,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27381c6745fe0d5c5a0d68f5a82', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0281c6745fe0d5c5a0d68f5a82', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485181c6745fe0d5c5a0d68f5a82', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27381c6745fe0d5c5a0d68f5a82,"['2sG4zTOLvjKG1PSoOyf5Ej', '1WrqUPWlHN5FXCRcQgrkas']",False,
27gHtbsHClwimHFtKgFop4,You and Me on the Rock,"Brandi Carlile, Lucius",Laidback Country,6HUfFgJtKTXSd9b9B4u1Pc,2022-10-21,0,230098,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2732fcdf81a1925cdb4a0d430c0', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e022fcdf81a1925cdb4a0d430c0', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048512fcdf81a1925cdb4a0d430c0', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2732fcdf81a1925cdb4a0d430c0,"['2sG4zTOLvjKG1PSoOyf5Ej', '1WrqUPWlHN5FXCRcQgrkas']",False,
1QBNBGeIRRGBnLhdlHbfI8,You and Me on the Rock (feat. Lucius),"Brandi Carlile, Lucius",Chillin' It - Mellow Day Country,3lB7bZP0636sFRFP5FjAVJ,2022-10-07,0,230098,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273edd2da5a0f5e5ea205fb7380', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02edd2da5a0f5e5ea205fb7380', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851edd2da5a0f5e5ea205fb7380', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273edd2da5a0f5e5ea205fb7380,"['2sG4zTOLvjKG1PSoOyf5Ej', '1WrqUPWlHN5FXCRcQgrkas']",False,
72xTsTouZ5nBmASX8k1XCW,Trampoline - Acoustic,Highland Peak,Trampoline (Acoustic),0EV5YXg5n2WlGUjOc2oAvT,2019-11-22,31,213098,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ff41711bbbc02d1df9202150', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ff41711bbbc02d1df9202150', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ff41711bbbc02d1df9202150', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273ff41711bbbc02d1df9202150,['1J8P3Xd19imC48x8qnxxFV'],False,
3ILmwMefYZoQh5Cf5jeuUQ,透明だった世界,Motohiro Hata,Documentary,6RJ8dTBDiLHZb2tSb76Pdt,2010-10-06,60,232360,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273d465dc991a0d81dc6b541f4f', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02d465dc991a0d81dc6b541f4f', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851d465dc991a0d81dc6b541f4f', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273d465dc991a0d81dc6b541f4f,['706WzkJEacBrtkHKRpBU2q'],False,
2DHDuADAHoUW6n0z80RLQF,Pieces,Andrew Belle,Black Bear,2Objy4bpKyIT4JsUsBr8ka,2013-08-20,62,241119,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27341b7816b18a155061e097c7d', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0241b7816b18a155061e097c7d', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485141b7816b18a155061e097c7d', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27341b7816b18a155061e097c7d,['3UAk61T8PItbpgEi9u7ofY'],False,
5JDcQAztvZTIkrWoZihgvC,A Drop in the Ocean,Ron Pope,The Bedroom Demos,0yVBYSlNkpWuqB9TheUQEm,2008-07-14,64,220239,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b328f8e8e0cd4dcbbae6f43a', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b328f8e8e0cd4dcbbae6f43a', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b328f8e8e0cd4dcbbae6f43a', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273b328f8e8e0cd4dcbbae6f43a,['6CmXhyslohOFRJMtPpRm4O'],False,
2sYFi9xVSZ56WHKSY2fN1K,So Far Away - Acoustic,Adam Christopher,So Far Away (Acoustic),7uDJeS0QUQVpQhjzSTa1nz,2017-12-08,46,171543,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27350a641fdf1ef61b35f90aef7', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0250a641fdf1ef61b35f90aef7', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485150a641fdf1ef61b35f90aef7', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27350a641fdf1ef61b35f90aef7,['22QkuOmdRnasuuVgUjhrVw'],False,
6xJOhSm4SvZwzy3uhWz26O,The Enemy,Andrew Belle,Black Bear,2Objy4bpKyIT4JsUsBr8ka,2013-08-20,55,286865,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27341b7816b18a155061e097c7d', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0241b7816b18a155061e097c7d', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485141b7816b18a155061e097c7d', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27341b7816b18a155061e097c7d,['3UAk61T8PItbpgEi9u7ofY'],False,
7lLKxcNeJtDTWVRKHovLEC,Build It Better,Aron Wright,Build It Better,0lY0yzXEGGZP85UtyPbJTZ,2015-03-19,51,234473,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2735725506f108b0d72912d60f7', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e025725506f108b0d72912d60f7', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048515725506f108b0d72912d60f7', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2735725506f108b0d72912d60f7,['4MKVLp1MAwYFqaXhe1g8dA'],False,
25UzeaV47eDT44Fovve6xQ,Sleepwalking in the Rain,Chord Overstreet,Sleepwalking in the Rain,74SMTsnPsr9qU0s6xOSAs2,2022-10-21,26,216000,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2739cdfe554afcb2ec3685dd098', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e029cdfe554afcb2ec3685dd098', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048519cdfe554afcb2ec3685dd098', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2739cdfe554afcb2ec3685dd098,['5D3muNJhYYunbRkh3FKgX0'],False,
4oa14QBfWRDfJy2agySy0L,Gravity,Sara Bareilles,Little Voice,2Z9WUERfMjOgQ6ze9TcGbF,2007-07-03,62,232760,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2731c3e0a58f3ee28af2922e351', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e021c3e0a58f3ee28af2922e351', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048511c3e0a58f3ee28af2922e351', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2731c3e0a58f3ee28af2922e351,['2Sqr0DXoaYABbjBo9HaMkM'],False,
08MFgEQeVLF37EyZ7jcwLc,Pano,Zack Tabudlo,Pano,1HJ34zQqSqNvZeO2W6dE01,2021-12-06,68,254400,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2738c6111f0717dd3d85fdcbafd', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e028c6111f0717dd3d85fdcbafd', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048518c6111f0717dd3d85fdcbafd', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2738c6111f0717dd3d85fdcbafd,['67IN4cLJ7798gUapyZlmac'],False,
6nXIYClvJAfi6ujLiKqEq8,Sky's Still Blue,Andrew Belle,The Daylight EP,1ySOjsIsZDMlAIkEPGUHTN,2012-02-28,54,244320,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273a405e255aa03ba251e9cb314', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02a405e255aa03ba251e9cb314', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851a405e255aa03ba251e9cb314', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273a405e255aa03ba251e9cb314,['3UAk61T8PItbpgEi9u7ofY'],False,
7x4b0UccXSKBWxWmjcrG2T,And I Love Her,Kurt Cobain,Montage Of Heck: The Home Recordings,5UlRowLBWdNDdO17os804M,2015-11-13,63,124933,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273a4c50ce025b39993dea03d71', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02a4c50ce025b39993dea03d71', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851a4c50ce025b39993dea03d71', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273a4c50ce025b39993dea03d71,['6pAuTi6FXi6qFQJ1dzMXQs'],False,
6owKuyHxUqidcAA6fPKSyy,We Can't Stop,"Boyce Avenue, Bea Miller","Cover Sessions, Vol. 3",1DpZ3jGqyRCTQ8Eoas1MP4,2015-04-28,61,222146,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27347ca192bbc880e09dd212322', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0247ca192bbc880e09dd212322', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485147ca192bbc880e09dd212322', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27347ca192bbc880e09dd212322,"['7CQwac16i1W5ej8YpuL3dv', '1o2NpYGqHiCq7FoiYdyd1x']",False,
0wbmIfvndFV9VDvuUY1pYN,Always Be My Baby,Tim Halperin,Covers,7HwdeHyCFWLnIncRA52ncL,2019-04-19,0,181852,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2733fdbaaf171325ed0613cd0ab', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e023fdbaaf171325ed0613cd0ab', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048513fdbaaf171325ed0613cd0ab', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2733fdbaaf171325ed0613cd0ab,['3nVeK8gQChVtVCCjGreal2'],False,
3e5yu9MkIvQx17mm7LF6KY,Alone with You,Canyon City,Midnight Waves,6ZpIBoOCALDVIzJFFASZLP,2016-09-09,44,186584,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27328104c19d0eeaf25aff4f4cb', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0228104c19d0eeaf25aff4f4cb', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485128104c19d0eeaf25aff4f4cb', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27328104c19d0eeaf25aff4f4cb,['6TdfKQvrdHZdr4DIzjuWOr'],False,
6VwAh8Z1d5YKoSWoEaV4db,Making All Things New,Aaron Espe,Making All Things New,6Ng0ObItoKjeUL0POlI4FU,2015,51,159600,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2730b856298b366673e668cd5b0', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e020b856298b366673e668cd5b0', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048510b856298b366673e668cd5b0', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2730b856298b366673e668cd5b0,['11nbBcaBk8uXBPQsc3Sq9p'],False,
2D4BSm5Z8Hq5zYbSgJwEOh,She Used To Be Mine,Sara Bareilles,What's Inside: Songs from Waitress,1s6codM2ZAB008t9GTyaEk,2015-11-06,63,250266,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2737acf0cb659dceb25ddbfd39a', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e027acf0cb659dceb25ddbfd39a', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048517acf0cb659dceb25ddbfd39a', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2737acf0cb659dceb25ddbfd39a,['2Sqr0DXoaYABbjBo9HaMkM'],False,
7LwGBxB0h0CVmkOZxYKn0g,In My Veins - Feat. Erin Mccarley,Andrew Belle,In My Veins (Feat. Erin Mccarley),0Lg8NjaKFHSdsuDM6l58JZ,2010-05-21,59,318908,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273cb6bc977517f812f1b86e8bb', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02cb6bc977517f812f1b86e8bb', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851cb6bc977517f812f1b86e8bb', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273cb6bc977517f812f1b86e8bb,['3UAk61T8PItbpgEi9u7ofY'],False,
0ZwdH0m32I8odedwvspYTh,I Don't Wanna Live Forever (Fifty Shades Darker),Tyler Ward,Under Covers,2vJDYJoolDQHz8NtYSE9k7,2017-04-24,0,222351,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27324612697b3810c994326c0e5', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0224612697b3810c994326c0e5', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485124612697b3810c994326c0e5', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27324612697b3810c994326c0e5,['5Hc9oDGvStNGmnj44m8sHg'],False,
16dkWKIlBsfYTISCVuDs0w,A Drop in the Ocean,Ron Pope,Whatever It Takes,7J46GczMiJHNjDhWj3vEqU,2011-04-07,59,219480,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2730f924c7543855ca4109c7ad7', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e020f924c7543855ca4109c7ad7', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048510f924c7543855ca4109c7ad7', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2730f924c7543855ca4109c7ad7,['6CmXhyslohOFRJMtPpRm4O'],False,
3TwtrR1yNLY1PMPsrGQpOp,Superman (It's Not Easy),Five For Fighting,America Town,5MqEXYwwyJYjOb3g7vJ9ZY,2000-09-26,72,221693,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273511daec815cea23d82cc5151', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02511daec815cea23d82cc5151', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851511daec815cea23d82cc5151', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273511daec815cea23d82cc5151,['7FgMLbnZVrEnir95O0YujA'],False,
3Et4LKZLnXygPYfNdeB3D3,When the End Comes,Andrew Belle,Dive Deep,4zVkAizREjamOAnvOqE3Du,2017-08-25,52,354400,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b348d509e079543f724bb760', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b348d509e079543f724bb760', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b348d509e079543f724bb760', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273b348d509e079543f724bb760,['3UAk61T8PItbpgEi9u7ofY'],False,
2E9viCx0hJKNKNThd2MdGQ,You're Still The One,Bailey Jehl,You're Still The One,65GohvfqtvOH5r0q384UAV,2019-03-08,0,177500,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ca861e8289ccabcfd8b80b34', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ca861e8289ccabcfd8b80b34', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ca861e8289ccabcfd8b80b34', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273ca861e8289ccabcfd8b80b34,['3HX0wFvwBn3wbxrtHuEUus'],False,
0Zf1BPkkFAWGtVHeBwHHz4,Light Me Up,Ingrid Michaelson,It Doesn't Have To Make Sense,7CboNMoh7xPzZnL1rprGLV,2016-08-26,50,247840,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273d35eb81a2577dbdde12dd985', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02d35eb81a2577dbdde12dd985', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851d35eb81a2577dbdde12dd985', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273d35eb81a2577dbdde12dd985,['2vm8GdHyrJh2O2MfbQFYG0'],False,
38jy6kRlPt8z1GUS9WXeNh,93 Million Miles,Jason Mraz,Love Is a Four Letter Word,7oD9oCCtFhg5RoLtMR5TKl,2012-04-13,66,216386,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2733f1ceb305415a090c0885986', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e023f1ceb305415a090c0885986', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048513f1ceb305415a090c0885986', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2733f1ceb305415a090c0885986,['4phGZZrJZRo4ElhRtViYdl'],False,
2SkJKMfjpYsNv0KWOxiegX,Kaleidoscope,A Great Big World,When the Morning Comes,6SQWwNCTTPmS1DaXQNRDOy,2015-11-13,51,229320,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27325d7f3ad46f7b220176746d6', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0225d7f3ad46f7b220176746d6', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485125d7f3ad46f7b220176746d6', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27325d7f3ad46f7b220176746d6,['5xKp3UyavIBUsGy3DQdXeF'],False,
4qCbMMMuEB56kHd4zPE6GD,The Long Road,"Eddie Vedder, Nusrat Fateh Ali Khan","Eat, Pray, Love",6AnpM7DFltgJLIjlToxYJ1,2010-01-01,41,330933,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273426288df0f8a68ea555c8d97', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02426288df0f8a68ea555c8d97', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851426288df0f8a68ea555c8d97', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273426288df0f8a68ea555c8d97,"['0mXTJETA4XUa12MmmXxZJh', '5HcunTidTUrOaf8V0iJcvl']",False,
11TK5KLtLZUdKr1C549bAw,What Would I Do Without You,Drew Holcomb & The Neighbors,Good Light,4WXwjwVrr6TFi0HpE5QXq4,2013-02-19,53,172213,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2739bedb4fd1002d517acce89bd', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e029bedb4fd1002d517acce89bd', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048519bedb4fd1002d517acce89bd', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2739bedb4fd1002d517acce89bd,['4RwbDag6jWIYJnEGH6Wte9'],False,
7BXW1QCg56yzEBV8pW8pah,Have It All,Jason Mraz,Know.,7dwIWyB2jdJgL3P2JEgRKm,2018-08-10,64,226106,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2731b84102f154deb7a798ed372', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e021b84102f154deb7a798ed372', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048511b84102f154deb7a798ed372', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2731b84102f154deb7a798ed372,['4phGZZrJZRo4ElhRtViYdl'],False,
2kMrCPZ0o5gErBPLCRgoli,Heavy Heart,Gabrielle Aplin,Mellow Adult Pop,2h66Q8ez8XvHFrRoWGjXyj,2022-10-07,0,235173,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273eedc48ed86140ce3ec1dd481', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02eedc48ed86140ce3ec1dd481', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851eedc48ed86140ce3ec1dd481', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273eedc48ed86140ce3ec1dd481,['3w6zswp5THsSKYLICUbDTZ'],False,
5IjTZ1g8KrIuV97N3OQZ0V,The House We Never Built,Gabrielle Aplin,Break Up Songs,2FRDG4xVPb9med42ldotMU,2022-10-07,0,195213,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273da756742268004b6ea2c23ba', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02da756742268004b6ea2c23ba', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851da756742268004b6ea2c23ba', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273da756742268004b6ea2c23ba,['3w6zswp5THsSKYLICUbDTZ'],False,
3bHhUEOTIbezeZ856R0BX5,Society,Eddie Vedder,Into The Wild (Music For The Motion Picture),13xlpKbai3GGoMSr75lOeX,2007-09-18,68,236306,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2733ed52339ae78ac1b695e8d80', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e023ed52339ae78ac1b695e8d80', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048513ed52339ae78ac1b695e8d80', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2733ed52339ae78ac1b695e8d80,['0mXTJETA4XUa12MmmXxZJh'],False,
